epoch,f1_metric,iou_metric,loss,val_f1_metric,val_iou_metric,val_loss,learning_rate
1,1.7159815235423537e-10,8.579915944384453e-11,nan,0.05333331227302551,0.0533333346247673,nan,9.999999747378752e-05
2,1.7303646016042507e-10,8.651830640804548e-11,nan,0.05333331227302551,0.0533333346247673,nan,9.999999747378752e-05
