epoch,f1_metric,iou_metric,loss,val_f1_metric,val_iou_metric,val_loss,learning_rate
1,0.27229177951812744,0.16356974840164185,2.490710496902466,0.05182606726884842,0.026730503886938095,2.1619060039520264,9.999999747378752e-05
2,0.5244041681289673,0.36045601963996887,1.5579054355621338,0.00041701606824062765,0.0002086149324895814,2.1808955669403076,9.999999747378752e-05
